id,second
21559,5.6
21560,24.5
21561,4.8
21562,19.5
21563,15.0
21564,1.9
21565,0.0
21566,21.8
21567,7.9
21568,8.0
21569,20.9
21570,10.0
21571,8.8
21572,7.0
21573,13.0
21574,27.1
21575,11.1
21576,16.0
21577,1.1
21578,21.9
21579,11.3
21580,28.4
21581,6.2
21582,16.2
21583,25.2
21584,7.6
21585,1.6
21586,1.3
21587,5.7
21588,17.9
21589,6.9
21590,4.6
21591,1.4
21592,6.4
21593,32.9
21594,17.3
21595,1.7
21596,0.0
21597,25.7
21598,13.2
21599,3.7
21600,11.2
21601,21.9
21602,24.1
21603,6.7
21604,9.4
21605,0.2
21606,2.4
21607,2.6
21608,23.6
21609,0.8
21610,5.9
21611,4.4
21612,3.9
21613,28.5
21614,6.4
21615,39.2
21616,9.6
21617,1.2
21618,8.4
21619,2.1
21620,25.5
21621,3.6
21622,3.3
21623,2.0
21624,1.9
21625,26.7
21626,22.4
21627,13.9
21628,29.2
21629,17.0
21630,19.7
21631,9.1
21632,0.3
21633,21.2
21634,26.1
21635,25.2
21636,16.7
21637,1.0
21638,4.5
21639,4.5
21640,10.2
21641,18.6
21642,10.4
21643,2.0
21644,2.9
21645,2.9
21646,20.4
21647,10.0
21648,14.0
21649,32.7
21650,11.8
21651,13.8
21652,14.3
21653,15.8
21655,20.0
21656,1.4
21657,0.4
21658,44.3
21659,8.1
21660,19.4
21661,1.9
21662,28.6
21663,2.5
21664,26.2
21665,4.5
21666,11.3
21667,6.7
21669,19.0
21670,4.6
21671,44.7
21672,28.6
21673,28.1
21674,22.1
21675,43.1
21676,17.1
21677,12.7
21678,26.9
21679,22.7
21680,9.2
21681,45.7
21682,7.2
21683,22.0
21684,1.9
21685,8.1
21686,18.8
21687,19.6
21688,16.5
21689,7.0
21690,35.6
21691,2.7
21692,11.9
21693,72.9
21694,31.5
21695,24.1
21696,4.2
21698,8.4
21699,2.4
21700,13.8
21701,2.0
21702,7.4
21703,36.5
21704,16.8
21705,30.1
21706,16.9
21707,14.8
21708,6.5
21709,17.9
21710,7.4
21711,8.9
21712,6.4
21713,6.4
21714,4.1
21715,26.1
21716,2.6
21717,15.3
22-01,11.9
22-02,16.0
22-03,18.6
22-06,5.2
22-08,12.1
22-09,13.1
22-10,17.0
22-11,13.0
22-13,7.4
22-14,16.7
22-15,9.3
22-16,15.6
22-17,31.2
22-19,33.8
22-20,24.8
22-22,23.1
22-23,21.6
22-27,21.8
22001,11.5
22002,1.3
22003,2.6
22004,4.7
22005,14.1
22006,11.8
22007,29.6
22008,7.3
22009,22.2
22011,7.9
22012,15.6
22013,7.5
22014,14.9
22015,7.6
22016,77.3
22018,17.3
22019,15.1
22020,6.2
22021,5.8
22023,27.5
22024,22.1
22025,14.9
22026,5.6
22027,13.5
22028,13.0
22029,25.9
22030,5.9
22031,17.7
22032,6.6
22033,42.7
22034,4.3
22035,11.0
22036,17.2
22037,22.0
22038,5.2
22039,9.3
22040,5.8
22041,15.9
22042,12.8
22043,11.1
22044,3.4
22045,8.1
22046,4.1
22047,13.2
22048,13.5
22049,19.1
22050,5.3
22051,17.1
22052,29.2
22053,14.3
22054,56.4
22055,32.1
22056,9.5
22057,30.8
22058,15.5
22059,3.7
22060,9.4
22061,18.3
22062,15.7
22063,30.2
22064,10.4
22065,10.9
22066,13.6
22067,3.0
22068,13.8
22069,29.0
22070,2.6
22071,20.6
22072,8.4
22073,11.0
22074,4.5
22075,3.5
22076,17.4
22077,12.8
22078,24.7
22079,7.7
22080,6.0
22081,7.6
22082,3.5
22083,8.7
22084,22.5
22085,44.7
22086,11.5
22087,20.6
22088,16.4
22090,12.4
22091,8.5
22092,33.5
22093,3.4
22094,59.4
22095,16.8
22096,9.0
22097,5.6
22098,4.8
22099,5.2
22100,17.4
22101,10.3
22102,34.3
22103,19.8
22104,11.9
22105,10.8
22106,1.4
22107,19.3
22108,26.5
22109,49.1
22110,4.9
22111,32.1
22112,16.7
22113,4.0
22114,17.6
22115,15.3
22116,7.7
22117,8.4
22118,6.9
22119,27.1
22121,8.5
22122,19.8
22123,3.5
22124,23.7
22126,6.2
22127,26.9
22128,26.8
22129,47.2
22131,26.4
22132,20.1
22133,8.0
22134,13.9
22135,8.9
22136,1.6
22137,13.9
22138,24.6
22139,17.7
22140,4.4
22141,7.7
22143,21.8
22144,3.1
22145,22.1
22146,31.1
22147,7.4
22148,30.7
22149,14.5
22150,6.8
22151,2.9
22152,11.5
22153,10.9
22154,15.9
22155,7.4
22156,7.9
22157,8.5
22158,12.5
22160,2.0
22161,2.1
22162,14.8
22163,20.9
22164,7.9
22165,4.3
22166,40.7
22167,24.4
22168,33.2
22169,24.2
22170,3.3
22171,2.4
22172,6.6
22173,23.8
22174,35.4
22175,16.1
22176,2.9
22177,18.9
22178,18.3
22179,55.2
22180,8.0
22181,26.9
22182,6.3
22183,8.6
22184,5.4
22185,9.2
22186,52.8
22187,7.1
22188,1.7
22189,13.7
22190,11.5
22191,14.6
22192,28.8
22193,3.5
22194,26.7
22195,30.8
22196,19.5
22197,14.0
22198,31.7
22199,17.0
22200,10.9
22201,46.0
22202,20.9
22203,7.4
22204,14.6
22205,30.3
22206,3.6
22207,10.0
22208,7.6
22209,17.2
22210,34.4
22211,7.1
22212,12.1
22213,18.7
22214,29.9
22215,1.1
22216,26.4
22217,21.7
22218,44.9
22219,8.6
22220,8.6
22221,16.7
22222,26.1
22223,3.9
22224,11.5
22225,3.9
22226,13.9
22227,13.6
22228,16.3
22229,12.3
22231,31.3
22232,17.9
22233,10.9
22234,4.1
22235,25.0
22236,23.9
22237,10.6
22238,25.8
22239,9.4
22240,11.8
22241,9.4
22242,33.7
22243,19.1
22244,18.9
22245,10.4
22246,2.4
22247,11.8
22248,13.4
22249,15.4
22250,15.6
22251,7.5
22253,18.1
22254,10.0
22255,14.9
22256,17.7
22257,10.8
22258,3.2
22259,3.1
22260,16.1
22261,5.2
22262,3.3
22263,12.1
22264,10.1
22265,4.6
22266,8.7
22267,17.6
22268,21.6
22269,18.8
22271,2.8
22272,1.4
22273,18.1
22274,12.7
22275,3.5
22276,6.6
22277,4.4
22278,2.5
22279,3.7
22280,6.9
22281,1.6
22282,64.0
22283,15.0
22284,17.1
22285,15.1
22286,11.8
22287,2.2
22288,11.4
22289,10.0
22290,27.3
22291,8.9
22292,14.1
22293,14.6
22294,23.1
22295,30.2
22296,9.7
22297,17.9
22298,18.1
22299,15.8
22300,12.3
22302,61.9
22303,12.4
22304,6.9
22305,10.8
22306,9.9
22307,1.3
22308,15.0
22309,11.0
22310,7.5
22311,17.8
22312,19.2
22313,27.5
22314,8.1
22315,14.3
22316,27.8
22317,12.5
22318,17.3
22319,36.0
22320,21.1
22321,17.2
22322,13.7
22323,20.0
22324,6.4
22325,51.0
22326,5.4
22327,6.7
22328,19.6
22330,9.4
22331,23.2
22332,11.7
22333,12.0
22334,26.1
22335,14.4
22337,18.2
22338,3.2
22339,7.8
22340,10.0
22341,9.9
22342,16.3
22343,38.2
22344,17.3
22345,16.5
22346,4.3
22347,17.8
22348,6.8
22349,36.6
22350,36.8
22351,6.3
22352,8.6
22353,48.6
22354,3.7
22356,5.6
22357,33.8
22358,6.9
22359,29.4
22360,0.8
22361,17.7
22362,10.9
22363,31.0
22364,2.2
22365,16.7
22366,25.5
22367,2.0
22368,12.4
22369,14.8
22370,16.9
22371,6.8
22372,1.7
22373,15.4
22375,16.7
22376,5.0
22377,35.1
22378,28.3
22379,45.6
22380,12.2
22381,9.1
22383,18.9
22384,9.2
22385,19.2
22386,5.7
22387,15.5
22388,5.2
22389,1.6
22390,10.7
22391,19.4
23-01,31.0
23-02,25.8
23-03,31.3
23-04,24.9
23-05,31.8
23-06,22.7
23-07,28.0
23-08,20.3
23-09,44.2
23-10,23.5
23-11,25.0
23-12,8.2
23-13,21.5
23-14,12.3
23-15,15.5
23001,10.9
23002,8.3
23003,11.2
23004,15.4
23005,40.9
23006,39.4
23007,34.9
23008,6.6
23009,24.4
23010,31.6
23011,31.5
23012,37.3
23013,8.6
23014,19.3
23015,21.2
23016,48.9
23017,37.4
23018,26.7
23019,61.4
23020,29.6
23021,14.2
23022,30.7
23023,18.1
23024,12.6
23025,17.3
23026,26.4
23027,34.8
23028,27.9
23029,29.2
23030,5.8
23031,5.6
23032,9.0
23033,6.9
23034,35.6
23035,9.3
23036,25.4
23037,29.4
23038,26.8
23039,31.2
23040,17.9
23041,31.7
23042,36.9
23043,35.6
23044,31.0
23045,10.4
23046,25.8
23047,20.4
23048,38.8
23049,26.3
23050,33.7
23051,19.8
23052,20.7
23053,18.4
23054,36.2
23055,54.3
23056,44.8
23057,16.8
23058,36.8
23059,23.1
23060,38.4
23061,10.0
23062,23.4
23063,34.5
23064,29.4
23065,26.0
23066,36.6
23067,5.8
23068,27.2
23069,21.0
23070,32.9
23071,52.5
23072,37.3
23073,30.0
23074,39.9
23075,14.5
23076,21.9
23077,54.2
23078,24.3
23079,14.3
23080,43.2
23081,47.0
23082,21.6
23083,33.0
23084,24.6
23086,33.5
23087,35.0
23088,29.0
23089,14.3
23090,52.3
23091,44.6
23092,12.8
23093,15.1
23095,18.7
23096,3.2
23097,27.6
23098,31.1
23099,40.8
23100,7.8
23101,22.6
23102,24.2
23103,31.2
23104,15.3
23105,13.5
23106,13.3
23107,37.1
23108,9.7
23109,29.3
23110,52.4
23111,13.7
23112,23.3
23113,29.9
23114,19.3
23115,44.2
23116,25.6
23117,12.9
23118,30.8
23119,19.5
23120,27.9
23121,29.6
23122,32.2
23123,29.9
23124,18.5
23125,35.9
23126,12.4
23127,32.7
23128,6.9
23129,30.4
23130,22.9
23131,17.4
23132,18.2
23133,29.4
23134,30.1
23136,19.4
23137,29.0
23138,44.1
23139,33.7
23140,37.6
23141,24.8
23142,31.7
23143,11.9
23144,46.9
23145,10.6
23146,26.9
23147,36.3
23148,32.2
23149,25.9
23150,32.7
23151,23.1
23152,22.5
23154,13.0
23155,14.8
23156,42.8
23157,26.6
23158,34.7
23159,19.3
23160,24.4
23161,35.3
23162,32.5
23164,32.7
23165,48.5
23166,19.9
23167,39.6
23168,18.9
23169,10.4
23170,13.7
23171,42.9
23172,36.5
23173,23.6
23174,16.1
23175,25.0
23176,3.9
23177,13.7
23178,42.9
23179,21.1
23180,5.8
23181,31.4
23182,24.5
23183,30.5
23184,34.1
23185,25.8
23186,24.6
23187,28.6
23188,28.9
23189,28.7
23190,34.0
23191,26.7
23192,24.8
23193,5.5
23194,26.7
23195,3.3
23196,37.4
23197,42.5
23198,42.3
23199,15.1
23200,34.9
23201,11.1
23202,29.1
23203,19.9
23204,22.1
23205,45.6
23206,6.1
23207,14.3
23208,7.6
23209,24.1
23210,14.6
23211,28.2
23212,50.0
23213,29.5
23214,25.4
23215,37.2
23216,55.5
23217,25.3
23218,38.7
23219,11.3
23220,24.9
23221,34.7
23222,21.0
23223,38.5
23224,51.0
23225,28.7
23226,31.9
23227,37.9
23228,15.3
23229,27.8
23230,28.3
23231,18.3
23232,46.5
23233,17.8
23234,34.0
23235,12.9
23236,17.0
23237,36.9
23238,29.4
23239,20.3
23240,13.2
23241,42.1
23242,26.2
23243,25.5
23244,40.7
23245,5.5
23246,22.2
23247,7.5
23248,18.4
23249,44.9
23250,36.2
23251,26.6
23252,32.2
23253,34.1
23254,29.5
23255,23.5
23257,37.7
23258,25.0
23259,27.1
23260,41.2
23261,13.3
23262,19.8
23263,29.0
23264,45.2
23265,39.9
23266,28.9
24-02,11.7
24-03,22.4
24-05,25.1
24-06,22.2
24-07,9.9
24-08,25.5
24-09,18.3
24-10,10.0
24-11,14.6
24-12,22.7
24-13,24.4
24-16,24.5
24-17,13.5
24-18,23.8
24-19,17.2
24-20,29.6
24-21,18.8
24-22,3.5
24-23,33.6
24-24,15.2
24-25,32.7
24001,35.3
24002,5.0
24004,37.5
24005,27.3
24006,30.1
24007,22.7
24008,17.8
24009,25.5
24010,5.4
24011,2.4
24012,29.2
24013,1.4
24014,19.9
24015,23.0
24016,18.8
24018,34.1
24019,33.1
24020,17.7
24021,21.2
24022,29.9
24023,8.0
24024,26.5
24025,33.7
24026,4.1
24027,23.0
24028,24.6
24029,10.3
24030,15.1
24031,18.1
24032,18.6
24033,22.2
24034,19.6
24035,20.8
24036,35.6
24037,3.7
24038,25.6
24039,27.2
24040,35.8
24041,48.4
24042,9.0
24043,32.3
24044,16.4
24045,24.3
24046,23.2
24047,19.7
24048,12.5
24050,32.8
24051,19.3
24052,32.5
24053,1.2
24054,5.2
24055,26.4
24056,17.8
24057,23.2
24058,16.4
24059,10.6
24060,27.6
24061,18.2
24062,42.7
24063,53.9
24064,9.6
24065,7.9
24066,35.3
24067,16.0
24068,21.0
24069,14.6
24070,36.8
24071,24.5
24073,26.2
24074,36.6
24075,38.4
24076,22.7
24077,15.7
24079,12.9
24080,13.2
24081,30.6
24082,25.5
24083,34.7
24084,37.5
24085,55.6
24086,45.2
24087,31.9
24088,25.6
24089,20.1
24090,30.1
24091,29.5
24092,18.3
24093,31.5
24094,8.9
24095,17.0
24096,17.4
24097,28.0
24098,1.9
24099,35.8
24100,21.3
24101,27.1
24102,3.6
24103,14.2
24104,19.2
24105,19.6
24106,32.0
24107,21.2
24108,3.3
24109,25.0
24110,23.9
24111,27.1
24113,31.3
24114,38.8
24115,3.5
24116,23.2
24117,15.1
24118,27.9
24119,37.7
24120,25.2
24121,28.8
24122,34.7
24123,28.3
24124,25.8
24126,3.9
24127,44.7
24128,18.8
24129,18.0
24130,13.4
24131,13.5
24132,9.8
24133,15.8
24134,18.6
24135,3.5
24136,22.8
24137,17.7
24138,0.8
24139,2.0
24140,5.3
24141,25.2
24142,33.0
24143,16.1
24144,32.1
24145,4.8
24146,11.9
24147,16.6
24148,18.8
24150,33.7
24151,30.2
24152,35.8
24153,17.9
24154,26.7
24155,8.2
24156,10.2
24157,18.5
24158,20.4
24159,15.7
24160,3.2
24161,23.3
24162,7.6
24163,35.7
24164,8.0
24165,16.3
24166,8.3
24167,12.1
24168,24.2
24170,15.7
24171,11.1
24172,37.2
24174,37.0
24175,18.1
24176,15.8
24177,19.9
24178,26.5
24179,4.0
24180,27.3
24181,13.2
24182,8.9
24183,43.8
24184,43.0
24186,15.5
24188,15.3
24189,5.7
24190,20.1
24191,6.6
24192,35.1
24193,8.4
24194,3.9
24195,20.6
24196,23.0
24197,9.1
24198,20.6
24199,27.2
24200,31.6
24202,37.9
24203,38.3
24204,11.5
24205,16.5
24206,36.6
24207,34.5
24208,13.3
24209,26.1
24210,12.9
24211,31.2
24212,12.5
24213,25.2
24214,15.1
24215,27.7
24216,22.9
24217,33.2
24218,31.5
24219,20.3
24220,13.6
24221,25.6
24222,3.5
24223,8.6
24224,16.6
24225,5.0
24226,5.9
24227,10.3
24228,15.7
24229,5.1
24230,41.7
24231,18.5
24232,36.0
24233,7.9
24234,12.4
24235,26.2
24236,7.2
24237,7.0
24238,12.7
24239,16.9
24240,49.9
24241,16.0
24242,16.8
24243,13.7
24244,21.3
24245,25.1
24246,8.5
24247,36.2
24248,16.5
24249,37.8
24251,14.8
24252,11.8
24253,12.9
24254,40.7
24255,25.7
24256,1.9
24257,21.9
24258,5.8
24259,10.2
24260,23.3
24261,31.1
24262,23.2
24263,25.4
24264,4.7
24266,6.0
24267,12.3
24268,28.0
24269,26.9
24270,11.1
24271,29.6
24272,10.2
24273,26.1
24274,11.3
24276,20.9
24277,9.7
24278,34.7
24279,24.1
24280,13.1
24281,32.7
24282,30.8
24283,24.0
24284,29.8
24285,26.8
24286,27.2
24287,22.5
24288,16.9
24289,10.6
24290,36.0
24291,20.9
24292,14.7
24293,22.1
24294,3.5
24295,6.2
24296,5.8
24297,8.1
24298,41.9
24299,3.5
24300,22.7
24301,19.7
24302,34.5
24303,30.0
24304,10.0
24305,13.0
24306,24.1
24307,20.1
24308,9.6
24309,6.7
24310,16.2
24311,10.4
24312,1.0
24313,54.1
24314,50.2
24316,17.2
24317,26.9
24318,29.3
24319,28.8
24320,20.6
24321,8.0
24322,2.9
24323,25.6
24324,13.0
24325,32.3
24326,38.0
24327,52.0
24328,15.0
24329,9.5
24330,31.0
24331,8.8
24333,29.0
24334,18.4
24335,3.7
24336,29.4
24337,32.5
24338,20.4
24339,29.4
24340,3.7
24341,15.9
24343,17.7
24344,25.3
24345,16.2
24346,14.1
24347,27.3
24348,29.8
24349,21.0
24350,3.8
24351,15.1
24352,6.6
24353,20.4
24354,7.8
24355,33.1
24356,19.0
24357,2.3
24359,18.3
24360,32.4
24361,0.5
24362,38.1
24363,29.7
24364,33.8
24365,20.8
24366,20.1
24367,25.2
24368,21.2
24369,13.4
24370,6.4
24371,18.7
24372,7.3
24373,15.1
24374,15.9
24375,35.4
24376,12.5
24377,52.0
24378,34.2
24379,33.0
24380,15.5
24381,37.4
24382,12.5
24383,31.4
24384,51.1
24385,22.8
24386,27.7
24388,34.0
24389,38.5
24390,6.4
24391,25.6
24392,34.3
24393,27.8
24394,24.6
24395,37.3
24396,20.2
24397,36.8
24398,24.2
24399,17.8
24401,29.9
24402,18.1
24403,28.1
24404,25.1
24405,49.5
24406,40.8
24407,32.9
24408,12.6
24409,6.9
24410,19.0
24411,10.7
24412,33.1
24413,11.1
24414,22.6
24415,20.9
24416,48.7
24417,17.5
24418,9.5
24419,8.2
24420,7.0
24421,28.7
24422,23.5
24423,17.0
24424,20.9
24425,26.4
24426,28.3
24427,25.2
24428,20.9
24429,18.9
24430,35.7
24431,10.7
24432,26.5
24433,13.5
24434,26.8
24435,25.5
24436,8.3
24437,3.7
24438,38.3
24439,5.0
24441,19.3
24442,8.1
24443,37.7
24444,8.2
24445,36.6
24446,31.4
24447,6.5
24448,14.4
24449,10.0
24450,18.8
24451,7.9
24452,33.8
24453,21.7
24454,15.8
24455,18.5
24456,24.5
24457,17.8
24458,16.1
24459,18.8
24460,15.0
24461,12.0
24462,5.8
24463,22.7
24464,40.8
24465,22.2
24466,11.3
24468,9.6
24470,35.7
24471,18.4
24472,8.0
24473,32.2
24474,18.5
24475,35.9
24476,18.1
24477,23.1
24478,27.3
24479,21.4
24480,10.7
24481,20.9
24482,28.2
24483,13.1
24484,7.1
24485,20.3
24486,29.8
24487,5.7
24488,30.8
24489,20.8
24490,28.8
24491,22.6
24492,24.8
24493,34.4
24494,15.7
24495,16.7
24496,18.1
24497,22.2
24498,32.0
24499,4.5
24500,9.7
24501,14.8
24502,11.7
24503,30.2
24504,24.1
24505,26.0
24507,20.7
24508,31.7
24509,15.6
24510,35.7
24511,12.1
24512,20.9
24513,6.5
24514,18.9
24515,11.8
24516,21.3
24517,24.3
24518,8.2
24519,20.0
24520,10.3
24521,3.6
24522,31.9
24523,15.2
24524,35.9
24525,18.8
24526,21.0
24527,10.4
24528,19.7
24529,7.9
24530,18.3
24531,30.2
24532,14.3
24533,24.1
24534,9.0
24535,36.1
24536,38.0
24537,25.9
24538,25.7
24540,16.2
24541,37.7
24542,20.3
24543,9.1
24544,33.6
24545,34.5
24546,28.8
24547,5.8
24548,21.2
24549,24.9
24550,13.9
24551,7.4
24552,27.1
24553,6.8
24554,15.7
24555,27.2
24557,0.8
24558,43.7
24559,32.3
24560,45.0
24561,23.8
24562,9.6
24563,27.2
24564,24.9
24565,25.8
24566,9.4
24567,16.3
24568,7.5
24569,30.8
24570,37.3
24571,4.4
24572,15.9
24573,23.4
24574,30.5
24575,38.2
24576,18.8
24577,21.5
24579,34.1
24580,37.7
24581,11.4
24582,19.8
24584,12.9
24585,31.9
24586,13.2
24587,22.7
25-02,7.9
25-03,6.2
25-04,0.7
25-05,2.0
25-07,4.0
25-08,2.4
25-09,4.3
25-11,23.9
25-12,11.1
25-14,7.7
25-15,9.7
25-16,4.6
25-17,6.9
25-18,8.4
25-19,3.1
25001,3.0
25002,4.7
25003,4.7
25004,0.2
25005,17.2
25006,12.6
25007,2.1
25008,0.5
25009,9.8
25011,0.4
25012,24.3
25013,0.9
25014,3.5
25015,4.2
25016,24.9
25017,19.8
25018,4.9
25019,4.4
25020,0.1
25021,5.5
25022,0.5
25024,6.7
25025,12.1
25026,12.3
25027,0.9
25028,11.0
25029,8.8
25030,1.1
25031,0.8
25032,0.7
25033,2.1
25034,0.6
25035,1.4
25036,0.6
25038,14.4
25039,4.4
25040,2.6
25041,2.9
25042,3.4
25043,0.0
25044,16.1
25045,11.4
25046,34.0
25047,2.1
25048,0.8
25049,6.8
25050,7.1
25051,7.5
25052,8.8
25053,16.3
25054,0.8
25055,3.3
25056,2.0
25057,0.0
25058,0.7
25059,3.2
25060,9.5
25061,17.1
25062,13.2
25063,1.2
25065,10.7
25066,22.4
25067,6.7
25070,9.2
25071,1.8
25072,31.9
25073,1.2
25074,4.3
25075,13.9
25076,14.2
25077,9.8
25078,1.7
25079,4.8
25082,1.2
25083,3.3
25084,2.0
25085,10.5
25086,1.6
25087,20.0
25088,9.1
25089,13.2
25090,8.0
25091,2.4
25092,13.7
25093,2.9
25094,9.6
25095,24.5
25096,13.3
25097,0.4
25098,20.1
25099,3.3
25100,1.3
25101,1.0
25102,12.7
25103,1.8
25104,9.9
25105,2.7
25106,4.4
25107,9.6
25108,0.8
25109,8.6
25110,1.1
25111,4.2
25112,1.9
25113,8.9
25114,7.4
25115,0.9
25116,3.8
25117,8.6
25119,0.0
25120,5.7
25121,49.9
25122,8.2
25123,3.7
25124,14.3
25125,11.4
25126,5.2
25127,1.8
25128,8.0
25129,8.1
25130,31.6
25131,39.6
25132,7.1
25133,1.7
25134,37.7
25136,1.2
25137,2.0
25138,14.8
25139,10.4
25140,6.4
25141,7.1
25142,41.0
25143,17.4
25145,3.9
25147,0.7
25148,3.3
25149,9.4
25150,4.8
25151,6.4
25152,6.1
25153,9.5
25154,5.9
25155,8.8
25156,2.8
25157,5.1
25159,1.1
25160,5.8
25161,0.0
25162,0.0
25163,0.0
25164,7.8
25166,4.8
25170,0.3
25171,9.9
25172,4.4
25173,14.1
25174,2.5
25175,5.2
25176,11.3
25177,7.8
25178,1.2
25179,12.9
25180,15.4
25181,16.3
25182,25.8
25183,12.9
25184,11.9
25185,19.7
25186,0.5
25187,1.7
25188,0.0
25189,8.0
25190,0.5
25191,0.4
25192,11.1
25193,3.4
25194,8.3
25195,1.0
25196,0.9
25197,3.2
25198,1.7
25199,7.0
25200,1.6
25201,2.6
25202,6.2
25203,5.5
25204,1.3
25207,0.6
25208,15.0
25209,26.0
25210,7.5
25211,26.1
25212,0.6
25213,4.4
25214,1.5
25215,0.0
25216,2.6
25217,1.8
25218,3.2
25219,4.0
25220,2.1
25221,19.6
25222,4.0
25223,20.7
25224,1.4
25225,4.6
25226,1.1
25227,4.3
25228,0.6
25229,6.0
25230,0.2
25231,3.0
25232,0.0
25233,6.1
25234,6.7
25235,0.8
25236,9.5
25237,0.5
25238,8.4
25239,3.9
25240,1.7
25241,6.5
25242,11.6
25243,6.8
25244,13.9
25245,0.8
25246,3.9
25247,12.9
25248,4.0
25249,3.2
25250,2.7
25251,12.0
25252,30.4
25253,6.5
25254,27.7
25255,10.8
25256,1.6
25257,0.0
25258,1.6
25259,4.7
25261,13.7
25262,2.6
25263,16.1
25264,12.2
25265,1.9
25266,5.3
25267,0.0
25268,4.9
25269,6.2
25270,12.0
25271,2.5
25273,14.2
25274,1.1
25275,22.1
25276,7.5
25277,20.9
25278,3.0
25279,11.4
25280,38.9
25281,3.7
25282,1.9
25283,14.6
25284,0.3
25285,6.0
25286,18.8
25287,0.5
25288,4.2
25289,0.0
25290,12.8
25293,1.4
25295,52.0
25296,10.5
25297,0.0
25298,1.2
25299,23.6
25300,7.2
25301,4.5
25302,12.2
25303,18.2
25304,0.6
25305,3.3
25306,2.3
25307,45.9
25308,24.0
25309,1.5
25310,8.0
25311,5.8
25312,41.6
25313,10.8
25314,30.9
25315,0.7
25316,1.8
25317,1.1
25318,25.2
25319,8.2
25320,13.6
25321,3.8
25322,0.0
25323,6.8
25324,11.6
25325,12.9
25326,3.4
25327,8.7
25328,0.0
25329,41.6
25330,4.9
25331,11.1
25332,1.1
25333,7.8
25334,4.1
25335,8.8
25336,7.3
25338,22.6
25339,28.9
25340,7.6
25341,5.6
25342,7.4
25343,23.8
25344,8.3
25345,1.9
25346,6.6
25347,11.1
25348,22.0
25349,4.8
25350,0.7
25351,7.5
25354,3.1
25355,0.0
25356,1.6
25357,4.6
25359,7.4
25360,4.0
25361,51.9
25362,19.7
25364,1.3
25365,6.0
25366,1.7
25367,0.7
25368,1.5
25369,13.2
25370,0.3
25371,1.3
25372,3.3
25373,17.4
25374,5.2
25375,2.1
25376,5.1
25377,12.5
25378,1.1
25379,31.7
25380,77.7
25381,0.3
25382,1.9
25383,9.4
25384,21.1
25385,10.3
25386,13.8
25387,7.2
25388,1.3
25389,12.8
25390,3.7
25391,7.5
25392,9.6
25393,8.2
25394,2.0
25395,0.5
25397,3.7
25398,2.1
25399,6.5
25400,10.0
25401,16.6
25402,56.1
25403,3.9
25404,11.4
25405,41.2
25406,2.3
25408,7.2
25410,0.7
25411,1.5
25413,32.0
25414,3.8
25415,28.1
25416,13.4
25417,3.4
25418,2.1
25419,24.0
25420,29.2
25421,3.7
25422,3.1
25424,4.8
25425,0.6
25426,2.7
25427,2.4
25428,0.1
25429,0.2
25430,15.3
25431,9.7
25432,2.4
25433,11.5
25434,5.3
25435,11.8
25436,7.4
25437,4.5
25438,4.6
25439,18.0
25440,6.8
25441,17.5
25442,15.2
25443,12.7
25444,10.6
25445,11.9
25446,6.0
25447,18.8
25448,0.0
25449,10.4
25450,0.0
25451,17.3
25452,0.6
25453,2.6
25454,0.6
25455,4.1
25456,10.7
25457,23.5
25458,12.1
25459,13.9
25460,3.2
25461,4.4
25462,2.1
25463,1.4
25464,32.3
25465,6.4
25466,1.0
25467,0.6
25468,1.7
25469,0.0
25470,2.5
25471,4.8
25472,9.3
25473,1.3
25474,2.7
25475,1.9
25476,12.0
25477,2.0
25478,4.6
25479,3.0
25480,1.6
25481,0.0
25482,3.1
25483,12.9
25485,6.0
25486,18.7
25487,11.1
25488,21.6
25489,13.0
25490,5.3
25491,0.0
25492,2.7
25493,1.3
25494,37.0
25495,0.8
25496,24.4
25497,1.1
25498,3.4
25499,5.3
25500,12.2
25501,27.8
25502,7.9
25503,1.8
25504,40.5
25505,5.6
25506,13.4
25507,0.0
25508,1.4
25509,1.0
25510,3.4
25511,5.2
25512,2.0
25513,5.7
25514,13.3
25515,3.9
25516,3.2
25517,11.1
25518,6.1
25519,4.8
25520,9.7
25521,2.5
25522,8.6
25523,0.6
25524,4.7
25525,50.0
25526,1.3
25527,2.0
25528,0.0
25529,5.5
25530,4.1
25531,6.4
25532,0.4
25533,32.4
25534,24.0
25535,7.3
25536,5.5
25537,9.1
25538,2.1
25539,0.5
25540,1.4
25541,5.2
25542,0.7
25544,6.7
25545,0.0
25546,6.1
25547,0.8
25548,6.1
25549,5.9
25550,5.0
25551,38.7
25552,2.4
25553,6.8
25554,13.6
25555,0.9
25556,18.2
25557,1.1
25558,1.8
25559,5.9
25560,0.5
25561,6.2
25562,2.3
25563,11.3
25564,1.4
25565,11.9
25566,2.1
25567,16.2
25569,4.8
25570,10.2
25571,4.4
25572,6.0
25573,26.7
25574,12.7
25575,3.3
25576,2.6
25578,1.6
25579,1.6
25580,0.8
25582,3.4
25583,10.4
25584,22.4
25585,8.0
25586,0.9
25587,2.0
25588,27.0
25589,30.2
25590,4.8
25591,21.0
25592,18.9
25593,0.7
25594,3.5
25595,8.6
25596,0.0
25597,4.8
25598,3.4
25599,1.3
25600,7.9
25601,1.9
25602,4.6
25604,8.7
25605,1.4
25607,8.9
25608,0.0
25609,14.3
25610,0.0
25611,3.4
25612,4.6
25613,18.2
25614,0.2
25615,5.4
